,package_look1,SQ2,package_yes2,home_lh,bk_regularly1,BA4,c6_10_1,c6_3_1,health1,pay,SQ1,h1_9_1,safery_grain1,natural_helpful,A19,effect_job1,effect_rice1,five_nutrient1,h1_6_2,solo_eat1,satisfy1,diet1,rice_helpful1,eat_bk,various_food1,h1_13_1,c6_4_2,h1_2_2,A11_1,SQ7,BA2,BA2_1
3090,0,43,0,0,0,2,0,0,1,7,2,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,4,2,4,3
3091,0,46,0,0,1,2,0,0,1,7,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,4,2,4,3
3092,0,72,0,0,0,2,0,0,0,1,1,0,1,0,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,6,10
3093,0,61,0,0,1,2,0,0,0,2,2,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,4,1,4,4
3094,0,70,0,0,0,2,0,0,1,1,2,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,6,10
3095,0,65,0,1,1,2,0,0,0,6,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,4,1,4,4
3096,0,32,0,1,1,1,0,0,1,8,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,4,1,5,3
3097,1,28,0,0,1,2,0,1,1,4,2,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,3,2
3098,0,62,0,1,0,1,0,1,0,6,2,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,2,1,8,2
3099,1,53,0,0,1,2,0,1,1,10,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,1,6,3
3100,1,49,0,0,1,2,0,0,0,1,2,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,4,4
3101,0,53,0,1,1,2,0,0,0,5,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,9,11
3102,1,32,0,0,0,1,0,0,0,6,2,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,2,7,5
3103,0,25,0,1,1,1,0,0,1,4,2,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,1,6,3
3104,1,24,1,1,1,2,1,1,1,3,2,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,9,11
3105,1,37,0,0,1,2,0,0,0,5,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,2,7,5
3106,0,23,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,9,11
3107,0,70,0,0,1,1,0,0,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,2,10,6
3108,1,43,0,0,1,1,0,0,1,6,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,4,2,10,6
3109,1,38,0,1,1,2,0,1,0,7,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,1,6,3
3110,1,69,0,0,1,2,0,0,1,4,2,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,2,2,10,6
3111,0,59,0,1,0,2,0,0,1,5,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,9,11
3112,0,58,0,1,0,2,0,1,0,11,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,4,2,10,4
3113,0,41,0,1,0,1,0,1,0,3,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,3,6
3114,0,60,1,0,1,1,0,0,1,1,2,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,9,11
3115,0,38,1,1,0,2,0,1,0,3,2,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,3,6
3116,0,39,0,0,1,1,0,1,1,1,2,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,9,11
3117,1,69,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,2,2,2
3118,0,60,1,0,1,2,0,1,1,3,2,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,4,1,2,5
3119,0,39,0,1,0,1,0,0,1,7,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,9,11
3120,0,40,0,1,1,1,0,0,1,5,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,3,2,6,3
3121,0,47,1,1,0,2,0,1,1,10,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,1,7,5
3122,0,60,0,0,1,1,0,0,1,2,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,4,1,2,5
3123,0,53,1,0,0,1,1,1,0,3,2,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,4,1,3,2
3124,0,51,0,1,1,1,0,0,0,7,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,9,11
3125,0,38,0,1,1,1,0,0,1,2,2,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,2,6,3
3126,0,44,0,0,0,2,1,0,0,5,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,2,2,3,2
3127,0,64,1,0,1,2,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,4,1,3,1
3128,1,29,0,0,0,1,0,1,1,3,2,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,9,11
3129,0,47,0,0,1,1,1,0,0,6,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,4,2,4,2
3130,0,48,0,0,1,2,0,1,0,1,2,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,3,5
3131,0,70,0,1,0,2,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,4,1,1,2
3132,0,24,1,1,1,1,0,0,1,4,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,9,11
3133,0,53,1,0,1,1,0,1,1,7,2,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,4,1,5,2
3134,0,24,0,1,1,2,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,2,1,1,2
3135,0,59,1,0,1,1,0,1,1,9,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,4,1,5,2
3136,0,53,0,0,0,2,0,0,0,3,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,4,4
3137,0,61,0,1,0,2,0,1,1,8,2,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,2,1,6,4
3138,1,39,1,1,0,2,1,0,1,3,2,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,4,1,3,3
3139,0,56,0,0,0,1,0,0,1,4,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,4,1,4,4
3140,0,62,1,0,1,1,0,1,1,6,2,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,4,2,5,1
3141,0,74,0,0,0,2,0,0,0,1,2,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,9,11
3142,0,45,0,1,1,2,0,1,0,8,2,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,2,1,5,5
3143,0,56,1,1,1,1,0,0,0,6,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,7,11
3144,0,25,1,1,0,2,0,1,1,3,2,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,3,5
3145,1,49,0,0,1,2,0,0,1,9,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,5,5
3146,1,46,1,0,0,2,0,1,1,4,2,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,2,1,7,6
3147,0,25,0,1,0,2,0,0,1,4,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,7,11
3148,0,53,0,1,1,2,0,0,0,10,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,8,5
3149,0,59,0,0,0,2,0,1,0,4,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,4,1,3,5
3150,0,21,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,4,2,7,6
3151,0,70,0,0,1,2,0,1,1,5,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,3,2
3152,0,46,0,0,0,1,0,0,1,2,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,4,1,5,4
3153,0,48,0,0,1,1,0,0,1,9,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,4,1,5,4
3154,0,45,1,0,0,1,0,1,1,7,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,2,4,1
3155,0,61,1,1,1,1,0,0,1,5,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,5,3
3156,0,64,0,1,1,1,0,0,0,5,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,4,1,3,2
3157,1,25,0,0,0,1,1,0,0,3,2,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,4,2,3,3
3158,0,47,1,0,0,2,0,1,1,3,2,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,2,2,5,4
3159,0,41,1,0,1,1,0,0,1,9,2,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,4,1,5,6
3160,0,51,0,0,0,2,0,0,0,6,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,2,2,5,4
3161,0,63,1,0,1,1,0,1,1,9,2,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,4,1,6,2
3162,0,31,1,1,1,2,0,0,1,9,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,4,1,5,2
3163,0,44,0,0,1,1,0,1,1,9,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,4,1,5,6
3164,0,63,1,0,1,1,0,1,1,9,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,4,1,6,2
3165,0,45,0,1,1,2,0,1,1,8,2,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,2,1,5,5
3166,0,35,0,1,0,2,0,0,0,9,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,4,1,5,2
3167,0,20,0,0,0,2,0,1,1,1,2,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,2,2,5,4
3168,1,42,1,1,0,1,0,0,1,8,1,1,0,1,2,1,1,0,1,0,1,1,0,1,1,1,1,1,3,1,5,11
3169,0,36,0,1,0,1,0,0,1,4,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,3,3
3170,0,59,0,1,1,2,0,0,0,5,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,1,3,2
3171,1,41,0,1,1,2,0,0,0,3,2,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,2,2,6,4
3172,0,59,1,0,0,2,0,0,0,5,2,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,4,1,3,2
3173,0,58,1,0,0,2,0,0,1,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,3,1,5,11
3174,0,43,0,0,1,2,0,0,1,3,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,2,1,3,3
3175,0,62,0,0,1,2,0,0,0,5,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,4,1,3,2
3176,0,52,1,0,0,2,0,1,1,6,2,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,2,1,6,4
3177,0,36,0,0,0,2,0,0,1,7,2,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,4,1,4,10
3178,0,61,0,1,1,1,0,0,0,9,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,4,1,5,2
3179,0,39,0,0,1,2,0,0,1,7,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,4,1,4,10
3180,0,30,0,1,0,2,0,0,1,9,2,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,4,1,5,2
3181,1,40,0,1,0,2,0,0,0,5,1,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,1,1,3,1,5,11
3182,0,49,1,1,0,2,0,1,1,8,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,2,1,5,5
3183,0,69,0,1,0,2,0,0,1,3,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,4,1,3,2
3184,0,33,0,0,0,2,0,0,1,8,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,4,1,5,6
3185,0,31,1,0,0,1,0,0,1,7,2,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,4,1,4,4
3186,0,39,0,1,1,2,0,0,0,9,2,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,4,1,5,3
3187,0,31,0,0,1,1,0,0,1,7,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,4,1,4,4
3188,0,70,0,0,1,1,0,0,0,1,2,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,4,1,1,1
3189,0,22,0,1,0,2,0,0,1,9,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,5,3
3190,0,61,0,0,0,1,0,1,1,6,1,0,1,1,2,1,1,0,1,0,0,0,1,1,0,0,1,1,2,1,6,4
3191,0,39,1,0,0,1,0,0,1,12,2,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,4,2,7,5
3192,0,49,0,1,0,1,0,1,1,9,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,2,1,5,4
3193,0,27,0,0,0,2,0,0,0,1,2,0,1,0,2,1,0,0,1,0,1,0,1,1,0,0,1,0,2,1,1,2
3194,0,58,0,1,0,2,0,0,0,11,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,4,1,6,2
3195,0,29,0,1,1,2,0,1,1,3,2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,2,1,6,4
3196,0,43,0,0,1,1,0,1,1,12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,4,2,7,5
3197,0,29,1,1,1,2,0,0,1,11,2,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,4,1,6,2
3198,1,40,1,1,1,1,0,1,1,8,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4,1,6,4
3199,0,73,0,1,1,1,0,0,0,7,2,1,1,0,2,1,0,0,1,0,1,0,0,1,1,1,1,1,4,1,4,2
3200,0,40,0,1,1,1,0,1,1,8,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,2,2,5,2
3201,0,21,0,1,1,2,0,0,0,9,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,2,1,6,4
3202,0,66,0,0,1,2,0,1,0,2,2,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,4,2,4,3
3203,0,47,0,0,0,2,1,1,0,12,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,1,7,8
3204,0,69,0,0,1,2,0,0,0,1,2,1,1,1,2,1,1,0,0,1,1,0,1,1,0,0,1,0,4,2,1,2
3205,0,47,0,1,0,2,0,0,1,7,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,2,1,5,5
3206,0,68,0,0,1,2,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,4,2,4,3
3207,0,47,0,0,1,1,0,0,0,12,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,4,1,7,8
3208,1,69,1,0,1,1,0,1,1,1,2,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,4,1,4,3
3209,1,48,0,1,1,1,0,0,0,3,2,1,1,1,2,1,1,1,1,0,0,1,0,1,1,0,1,1,3,2,6,4
3210,1,49,1,0,1,2,0,1,1,6,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,2,2,10,5
3211,1,50,0,1,1,2,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,2,6,4
3212,0,39,0,1,1,2,0,1,1,6,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,2,5,3
3213,0,55,0,1,0,2,1,1,0,7,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,2,1,6,4
3214,0,66,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,4,2,2,3
3215,0,67,0,0,1,2,0,0,0,3,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,4,2,2,3
3216,0,57,0,0,1,1,0,0,1,12,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,2,11,5
3217,0,49,1,0,1,2,1,1,1,5,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,2,1,7,5
3218,0,22,0,1,0,2,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2,11,5
3219,0,25,0,1,1,2,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,2,1,6,4
3220,0,72,0,0,1,2,0,0,0,1,2,1,1,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,2,2
3221,0,51,0,0,1,2,1,1,0,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,2,1,7,5
3222,0,49,0,0,0,1,0,0,1,9,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,4,2,7,3
3223,0,24,0,0,1,2,0,1,1,8,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,2,1,6,4
3224,0,20,0,1,0,2,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,2,7,3
3225,0,61,1,0,1,1,0,1,1,10,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,4,2,6,5
3226,0,63,0,0,1,1,0,1,0,10,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,4,2,6,5
3227,0,56,0,0,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,2,2,4,5
3228,0,60,0,1,1,1,0,0,0,7,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,2,2,4,5
3229,0,60,0,0,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,4,2,4,6
3230,0,62,0,1,1,1,0,0,1,6,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,4,2,4,6
3231,1,49,0,0,1,1,0,0,1,6,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,6,4
3232,0,19,0,0,1,2,0,0,1,6,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,6,4
3233,1,65,0,0,1,2,0,0,0,6,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,6,3
3234,1,50,0,0,0,1,0,1,1,10,2,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,2,2,6,2
3235,1,65,0,0,1,2,0,0,1,3,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,3,3
3236,1,60,0,0,1,1,0,0,0,4,1,1,1,1,2,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,6,2
3237,1,64,0,0,1,2,0,0,0,5,1,1,1,1,2,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,4,2
3238,1,67,0,0,1,2,0,0,0,4,1,1,1,1,2,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,4,2
3239,1,39,0,0,1,2,0,0,1,9,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,5,3
3240,1,63,0,0,1,2,0,0,1,7,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,4,2
3241,0,58,0,1,1,2,0,0,0,12,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,4,1,7,3
3242,0,67,0,0,1,1,0,0,1,2,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,4,1,2,2
3243,1,65,0,0,0,2,0,0,0,7,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,1,4,5
3244,0,28,0,0,0,2,0,0,1,12,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,4,1,7,3
3245,0,39,0,0,1,2,0,0,0,8,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,5,5
3246,0,25,0,1,1,2,0,0,1,12,2,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,4,1,7,3
3247,0,54,1,0,1,1,0,0,1,9,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,6,4
3248,0,53,0,1,0,2,0,0,0,9,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,4,1,5,3
3249,0,19,0,0,1,1,0,0,1,9,2,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,6,4
3250,0,22,0,1,0,2,0,0,1,9,2,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,1,5,3
3251,1,34,1,1,1,2,1,1,1,8,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,5,5
3252,0,19,0,1,0,2,0,0,1,9,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,5,3
3253,0,50,1,1,0,1,0,0,1,4,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,3
3254,0,63,0,1,1,1,0,0,0,7,2,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4,1,4,2
3255,0,65,0,1,1,2,0,0,0,7,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,4,1,4,2
3256,1,48,0,1,0,2,0,1,1,8,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,6,4
3257,1,47,0,1,0,2,0,1,0,5,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,3,1,7,6
3258,0,53,0,0,1,2,0,1,1,6,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,2,2,6,2
3259,0,37,1,1,1,1,0,0,1,6,2,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,4,1,4,3
3260,1,21,0,1,1,2,0,0,1,6,2,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,4,3
3261,0,40,1,0,0,1,0,1,1,8,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6,2
3262,1,43,1,0,0,2,0,0,1,9,2,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,4,1,6,4
3263,0,55,0,1,1,1,0,0,1,8,2,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,6,3
3264,0,46,0,1,0,2,0,0,0,4,2,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,4,3
3265,0,48,1,0,1,1,0,1,1,6,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,4,1,6,2
3266,0,25,0,1,1,1,0,0,1,8,2,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,6,3
3267,0,54,0,0,1,1,0,0,1,9,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,6,4
3268,0,38,1,1,1,2,0,1,1,8,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,2,10,2
3269,0,50,1,0,0,1,0,1,1,8,2,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,4,1,6,2
3270,1,65,0,0,1,2,0,0,0,1,2,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,4,1,1,3
3271,0,24,0,0,0,2,0,0,1,6,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,4,4
3272,0,64,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,4,1,1,3
3273,0,52,1,0,1,1,0,1,1,8,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,3,1,6,2
3274,0,28,0,0,1,2,0,0,1,9,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6,4
3275,0,41,1,1,1,1,0,1,1,8,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,2,10,2
3276,0,19,1,0,1,1,0,1,1,2,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,4,1,6,2
3277,0,21,0,1,0,2,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,2,1,5,4
3278,1,26,0,0,1,1,0,0,1,9,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,6,4
3279,0,45,0,1,1,2,0,0,1,3,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,2,1,3,4
3280,1,26,0,0,0,2,0,0,1,10,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,6,2
3281,1,21,0,0,1,2,0,0,1,10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,6,2
3282,0,58,0,1,0,2,0,1,1,8,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,1,6,4
3283,1,52,1,0,1,2,0,1,1,7,2,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,4,1,4,5
3284,1,54,0,0,1,2,0,0,1,10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,6,4
3285,0,36,0,1,1,2,1,0,1,8,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,5,5
3286,1,27,0,0,1,1,0,0,1,10,2,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,6,4
3287,0,22,0,0,0,1,1,1,1,10,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,6,4
3288,0,45,0,1,0,2,0,0,0,5,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,2,4,3
3289,1,54,0,0,1,1,0,0,1,4,2,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,2,7,3
3290,0,56,0,0,1,2,0,1,1,6,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,4,1,4,5
3291,0,52,1,1,1,1,0,1,1,5,2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,7,3
3292,1,47,0,1,1,2,0,1,1,9,2,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,2,1,5,5
3293,0,57,0,0,1,2,0,0,1,8,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,6,3
3294,0,43,0,0,1,2,0,1,0,3,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,2,1,4,4
3295,0,26,0,0,0,1,0,0,1,8,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,6,3
